date,pm25,pm10,o3,no2,so2,co,pm25_aqi,pm10_aqi,o3_aqi,no2_aqi,so2_aqi,co_aqi,overall_aqi,PRECTOTCORR
22-09-19,76,68,14,19,2,14,152,68,14,24,2,257,257,23.14
23-09-19,91,82,49,21,4,17,201,82,49,26,5,300,300,1.93
24-09-19,109,80,29,19,4,16,262,80,29,24,5,286,286,1.81
25-09-19,96,58,8,14,4,16,218,58,8,18,5,286,286,2.43
26-09-19,80,50,11,13,3,17,166,50,11,16,4,300,300,1.55
27-09-19,49,58,34,13,3,9,81,58,34,16,4,187,187,0.58
28-09-19,74,42,8,12,1,15,145,42,8,15,1,271,271,4.52
29-09-19,51,54,8,16,2,17,85,54,8,20,2,300,300,1.26
30-09-19,77,65,8,17,2,17,156,65,8,21,2,300,300,0.68
01-10-19,93,100,28,24,2,26,208,100,28,30,2,353,353,0.35
02-10-19,121,133,104,31,4,25,301,122,105,39,5,347,347,0.84
03-10-19,119.66666666666667,129.66666666666666,74,31.666666666666668,3,23.666666666666668,297.3333333333333,120,74.66666666666667,39.666666666666664,3.666666666666667,339.3333333333333,339.3333333333333,6.74
04-10-19,118.33333333333333,126.33333333333333,44,32.333333333333336,2,22.333333333333332,293.6666666666667,118,44.333333333333336,40.333333333333336,2.3333333333333335,331.6666666666667,331.6666666666667,5.18
05-10-19,117,123,14,33,1,21,290,116,14,41,1,324,324,0
06-10-19,154,116,14,30,2,18,326,111,14,38,2,306,326,0
07-10-19,141,100,42,28,3,17,316,100,42,35,4,300,316,0
08-10-19,119,134,107,33,8,17,297,123,110,41,10,300,300,0
09-10-19,161,170,21,44,5,12,332,147,21,55,6,228,332,0
10-10-19,184,176,12,38,5,21,349,151,12,48,6,324,349,0
11-10-19,199,179,9,37,4,21,361,153,9,46,5,324,361,0
12-10-19,195,246,11,42,6,32,358,197,11,52,8,388,388,0
13-10-19,238,206,9,44,3,28,391,171,9,55,4,365,391,0
14-10-19,218,275,55,46,4,30,375,225,55,57,5,377,377,0
15-10-19,228,209,21,34,6,26,383,173,21,42,8,353,383,0
16-10-19,219,153,10,30,4,20,376,136,10,38,5,318,376,0.06
17-10-19,190,188,11,32,2,23,354,159,11,40,2,336,354,0
18-10-19,149,159,23,43,2,13,322,140,23,54,2,243,322,0.15
19-10-19,165,164.66666666666666,19,46.666666666666664,2,16,334.3333333333333,143.66666666666666,19,58.333333333333336,2,272,334.3333333333333,0.04
20-10-19,181,170.33333333333334,15,50.333333333333336,2,19,346.6666666666667,147.33333333333334,15,62.666666666666664,2,301,346.6666666666667,0
21-10-19,197,176,11,54,2,22,359,151,11,67,2,330,359,0
22-10-19,186,285,116,63,6,19,351,235,123,79,8,312,351,0
23-10-19,227,399,35,55,12,23,382,361,35,69,15,336,382,0
24-10-19,292,271,72,46,10,18,406,221,72,57,12,306,406,0
25-10-19,208,329,5,57,7,21,368,279,5,71,9,324,368,0
26-10-19,243,368,6,57,7,20,395,322,6,71,9,318,395,0
27-10-19,294,535,4,61,11,27,407,419,4,76,14,359,419,0
28-10-19,473,573,7,64,8,34,430,426,7,80,10,400,430,0
29-10-19,441,518,5,63,10,38,426,416,5,79,12,425,426,0
30-10-19,407,571,5,64,8,40,422,425,5,80,10,438,438,0
31-10-19,430,604,19,70,11,35,425,431,19,87,14,407,431,0
01-11-19,478,443,5,48,9,30,431,403,5,60,11,377,431,0
02-11-19,400,731,5,46,8,28,421,453,5,57,10,365,453,0.01
03-11-19,658,406,7,40,6,11,455,370,7,50,8,214,455,0.14
04-11-19,385,279,11,42,6,10,419,229,11,52,8,200,419,0.14
05-11-19,306,161,13,49,3,15,408,141,13,61,4,271,408,0
06-11-19,185,209,7,46,7,21,350,173,7,57,9,324,350,0
07-11-19,258,250,11,57,9,11,402,200,11,71,11,214,402,0.39
08-11-19,261,139,7,49,8,17,402,126,7,61,10,300,402,0.05
09-11-19,205,264,11,59,11,22,365,214,11,74,14,330,365,0
10-11-19,290,374,9,61,7,20,406,330,9,76,9,318,406,0
11-11-19,356,496,8,64,6,26,415,412,8,80,8,353,415,0
12-11-19,456,444,8,56,5,28,428,403,8,70,6,365,428,0
13-11-19,431,529,12,60,8,38,425,418,12,75,10,425,425,0
14-11-19,440,477,3,56,3,36,426,409,3,70,4,413,426,0
15-11-19,386,215,5,30,1,10,419,177,5,38,1,200,419,0
16-11-19,233,117,4,26,1,14,387,112,4,32,1,257,387,0
17-11-19,167,145,17,39,2,18,336,130,17,49,2,306,336,0
18-11-19,199,215,19,41,2,14,361,177,19,51,2,257,361,0
19-11-19,236,365,73,70,6,24,389,319,73,87,8,341,389,0
20-11-19,258,422,60,52,7,30,402,390,60,65,9,377,402,0
21-11-19,330,356,24,48,4,25,411,307,24,60,5,347,411,0
22-11-19,318,187,13,46,4,21,410,158,13,57,5,324,410,0
23-11-19,205,138,14,38,4,15,365,126,14,48,5,271,365,0
24-11-19,168,152,20,34,5,15,337,135,20,42,6,271,337,0
25-11-19,185,155,30,38,8,13,350,137,30,48,10,243,350,0
26-11-19,185,108,109,31,2,11,350,106,113,39,2,214,350,0
27-11-19,184,59,30,22,1,10,349,59,30,28,1,200,349,0.2
28-11-19,104,91,24,29,2,13,245,91,24,36,2,243,245,8.52
29-11-19,134,157,13,46,2,20,311,138,13,57,2,318,318,4.15
30-11-19,175,171,19,47,4,17,342,148,19,59,5,300,342,0
01-12-19,195,207,24,46,2,19,358,171,24,57,2,312,358,0
02-12-19,216,229,22,46,4,29,374,186,22,57,5,371,374,0
03-12-19,219,274,25,54,2,28,376,224,25,67,2,365,376,0
04-12-19,252,491,41,55,3,44,401,411,41,69,4,463,463,0
05-12-19,413,187,19,54,3,24,422,158,19,67,4,341,422,0
06-12-19,235,337,51,47,5,33,388,287,51,59,6,394,394,0
07-12-19,336,388,21,55,2,33,412,347,21,69,2,394,412,0
08-12-19,370,321,21,59,4,23,417,271,21,74,5,336,417,0
09-12-19,281,356,19,64,4,28,405,307,19,80,5,365,405,0
10-12-19,338,378,46,64,5,23,413,335,46,80,6,336,413,0
11-12-19,343,333,84,63,4,18,413,283,84,79,5,306,413,0
12-12-19,350,87,28,72,4,10,414,87,28,90,5,200,414,12.65
13-12-19,305,94.25,27,66.75,3.75,11.25,395.25,93,27,83.5,4.75,217.75,395.25,26.34
14-12-19,260,101.5,26,61.5,3.5,12.5,376.5,99,26,77,4.5,235.5,376.5,0.1
15-12-19,215,108.75,25,56.25,3.25,13.75,357.75,105,25,70.5,4.25,253.25,357.75,0
16-12-19,170,116,24,51,3,15,339,111,24,64,4,271,339,0
17-12-19,200,214,24,60.5,4,19,362,186.5,24,75.5,5,303.5,362,0
18-12-19,230,312,24,70,5,23,385,262,24,87,6,336,385,0
19-12-19,363,624,21,71,5,34,416,435,21,89,6,400,435,0
20-12-19,521,253,26,96,1,13,437,203,26,116,1,243,437,0
21-12-19,328,134,26,54,2,19,411,123,26,67,2,312,411,0
22-12-19,213,165,26,58,3,18,372,144,26,72,4,306,372,0
23-12-19,247,363,28,109,5,23,398,316,28,129,6,336,398,0
24-12-19,373,176,28,73,1,13,417,151,28,91,1,243,417,0
25-12-19,241,203,28,83,2,11,393,169,28,103,2,214,393,0
26-12-19,262,262,24,103,3,12,402,212,24,123,4,228,402,0
27-12-19,328,357,29,110,5,22,411,309,29,130,6,330,411,0
28-12-19,379,401,27,93,5,25,418,364,27,113,6,347,418,0
29-12-19,382.75,404.75,27.5,76,6.25,28,418.5,368.5,27.5,92.5,7.5,365,418.5,0
30-12-19,386.5,408.5,28,59,7.5,31,419,373,28,72,9,383,419,0
31-12-19,390.25,412.25,28.5,42,8.75,34,419.5,377.5,28.5,51.5,10.5,401,419.5,0
01-01-20,394,416,29,25,10,37,420,382,29,31,12,419,420,0
02-01-20,386,508,27,20,9,24,419,414,27,25,11,341,419,0.06
03-01-20,397,238,26,40,2,8,420,192,26,50,2,175,420,0.06
04-01-20,271,190,25,30,5,17,404,160,25,38,6,300,404,0.09
05-01-20,247,190,68,27,8,20,398,160,68,34,10,318,398,0
06-01-20,227,132,27,18,7,14,382,122,27,22,9,257,382,0.02
07-01-20,200,106,26,16,5,15,362,104,26,20,6,271,362,0.89
08-01-20,201,147,26,22,4,20,362,132,26,28,5,318,362,9.69
09-01-20,188,223,26,23,4,19,352,182,26,29,5,312,352,0.15
10-01-20,206,229,27,30,5,23,366,186,27,38,6,336,366,0
11-01-20,254.5,222,27,27,3,23,387,181.5,27,34,3.5,336,387,0
12-01-20,303,215,27,24,1,23,408,177,27,30,1,336,408,0
13-01-20,308,130,25,17,3,17,409,120,25,21,4,300,409,0.27
14-01-20,209,126,25,20,4,11,369,118,25,25,5,214,369,0.02
15-01-20,186,125,26,17,4,16,351,117,26,21,5,286,351,0
16-01-20,217,93,29,18,2,13,375,93,29,22,2,243,375,3.03
17-01-20,173,233,25,32,2,19,341,189,25,40,2,312,341,7.54
18-01-20,225,153,4,24,1,14,381,136,4,30,1,257,381,0
19-01-20,207,209,4,27,3,45,367,173,4,34,4,469,469,0
20-01-20,234,274,4,28,1,12,388,224,4,35,1,228,388,0
21-01-20,291,260,5,22,2,16,406,210,5,28,2,286,406,0
22-01-20,294,110,5,22,2,18,407,107,5,28,2,306,407,0
23-01-20,147,158,5,38,6,37,321,139,5,48,8,419,419,0
24-01-20,164,252,6,40,4,26,334,202,6,50,5,353,353,0
25-01-20,219,418,8,37,4,19,376,385,8,46,5,312,385,0
26-01-20,338,348,8,47,5,35,413,298,8,59,6,407,413,0
27-01-20,298,99,11,23,5,20,407,99,11,29,6,318,407,0.44
28-01-20,176,110,9,25,2,30,343,107,9,31,2,377,377,5.96
29-01-20,158,115,13,25,3,22,329,110,13,31,4,330,330,1.26
30-01-20,159,139,12,32,3,20,330,126,12,40,4,318,330,0
31-01-20,162,158,10,30,3,19,332,139,10,38,4,312,332,0
01-02-20,196,145,14,35,3,11,359,130,14,44,4,214,359,0
02-02-20,189,221,15,40,4,27,353,181,15,50,5,359,359,0
03-02-20,215,309,30,36,6,11,373,259,30,45,8,214,373,0
04-02-20,260,214,15,36,6,27,402,176,15,45,8,359,402,0
05-02-20,208,175,20,34,4,18,368,150,20,42,5,306,368,0
06-02-20,198,164,61,41,5,20,360,143,61,51,6,318,360,0
07-02-20,223,182,20,34,1,19,379,155,20,42,1,312,379,0
08-02-20,205,185,19,41,5,22,365,157,19,51,6,330,365,0
09-02-20,211,271,19,31,3,21,370,221,19,39,4,324,370,0
10-02-20,234,286,16,50,3,19,388,236,16,62,4,312,388,0
11-02-20,244,228,17,39,3,20,395,185,17,49,4,318,395,0
12-02-20,231,140,16,33,4,19,385,127,16,41,5,312,385,0
13-02-20,172,122,21,22,2,15,340,115,21,28,2,271,340,0
14-02-20,165,142,22,40,2,11,335,128,22,50,2,214,335,0
15-02-20,162,193,23,39,1,15,332,162,23,49,1,271,332,0
16-02-20,206,191.5,22,43,2.5,20,366,161,22,54,3,309,366,0
17-02-20,250,190,21,47,4,25,400,160,21,59,5,347,400,0
18-02-20,191,291,28,29,3,22,355,241,28,36,4,330,355,0
19-02-20,220,142,6,16,3,12,377,128,6,20,4,228,377,0
20-02-20,175,71,6,17,3,9,342,71,6,21,4,187,342,1.75
21-02-20,124,114,7,20,5,22,303,110,7,25,6,330,330,9.08
22-02-20,151,126,5,22,1,15,324,118,5,28,1,271,324,0.08
23-02-20,181,106,5,21,3,18,347,104,5,26,4,306,347,0.29
24-02-20,139,138,5,26,3,25,315,126,5,32,4,347,347,0
25-02-20,168,176,5,32,3,22,337,151,5,40,4,330,337,0.57
26-02-20,169,139.5,9,25.5,2.5,19.5,338,126.5,9,32,3,315,338,0
27-02-20,170,103,13,19,2,17,339,102,13,24,2,300,339,0
28-02-20,159,82,20,19,5,14,330,82,20,24,6,257,330,0
29-02-20,142.5,145.5,21,25.5,5,17.5,317.5,127.5,21,32,6,290.5,327,5.39
01-03-20,126,209,22,32,5,21,305,173,22,40,6,324,324,1.02
02-03-20,192,154,6,38,2,31,355,136,6,48,2,382,382,0
03-03-20,158,129,52,29,6,17,329,120,52,36,8,300,329,0
04-03-20,152,64,16,21,3,17,325,64,16,26,4,300,325,4.16
05-03-20,94,38,14,18,2,15,211,38,14,22,2,271,271,6.15
06-03-20,65,68,11,20,3,13,115,68,11,25,4,243,243,37.97
07-03-20,106,137,10,24,5,21,252,125,10,30,6,324,324,0.16
08-03-20,172,121,12,22,3,18,340,114,12,28,4,306,340,0
09-03-20,139,234,7,22,1,17,315,189,7,28,1,300,315,0
10-03-20,240,83,17,14,4,14,392,83,17,18,5,257,392,0
11-03-20,133,120,13,19,5,17,310,114,13,24,6,300,310,0.53
12-03-20,144,118,15,22,3,12,319,112,15,28,4,228,319,1.86
13-03-20,127,65,26,19,4,18,306,65,26,24,5,306,306,1.99
14-03-20,115,98,16,21,4,18,283,98,16,26,5,306,306,4.09
15-03-20,144,145,13,29,2,15,319,130,13,36,2,271,319,2.8
16-03-20,155,130,14,28,3,16,327,120,14,35,4,286,327,0
17-03-20,154,150,8,30,1,24,326,134,8,38,1,341,341,0
18-03-20,135,171,9,30,4,17,312,148,9,38,5,300,312,0
19-03-20,180,122,20,21,9,11,346,115,20,26,11,214,346,0
20-03-20,168,170,17,32,6,20,337,147,17,40,8,318,337,0.01
21-03-20,171,101,69,18,6,18,339,101,69,22,8,306,339,0
22-03-20,156,80,42,15,7,13,328,80,42,19,9,243,328,0
23-03-20,138,102,37,14,8,18,314,102,37,18,10,306,314,0
24-03-20,175,58,22,9,6,10,342,58,22,11,8,200,342,0.48
25-03-20,117,55,18,7,3,12,290,55,18,9,4,228,290,0
26-03-20,120,33,18,6,5,11,300,33,18,8,6,214,300,0.24
27-03-20,79,35,18,6,3,10,162,35,18,8,4,200,200,3.74
28-03-20,75,51,20,6,3,10,149,51,20,8,4,200,200,0.04
29-03-20,83.75,52.5,24.75,6,3.25,10.25,178.25,52.5,24.75,8,4.25,203.5,216.5,0
30-03-20,92.5,54,29.5,6,3.5,10.5,207.5,54,29.5,8,4.5,207,233,0
31-03-20,101.25,55.5,34.25,6,3.75,10.75,236.75,55.5,34.25,8,4.75,210.5,249.5,0.01
01-04-20,110,57,39,6,4,11,266,57,39,8,5,214,266,0.67
02-04-20,91,56,43,11,3,11,201,56,43,14,4,214,214,0
03-04-20,91,62,44,11,4,10,201,62,44,14,5,200,201,0
04-04-20,92.0625,63.3125,43.3125,10.9375,4.3125,11.6875,204.625,63.3125,43.3125,13.875,5.375,213.6875,214.625,0
05-04-20,93.125,64.625,42.625,10.875,4.625,13.375,208.25,64.625,42.625,13.75,5.75,227.375,228.25,0
06-04-20,94.1875,65.9375,41.9375,10.8125,4.9375,15.0625,211.875,65.9375,41.9375,13.625,6.125,241.0625,241.875,0
07-04-20,95.25,67.25,41.25,10.75,5.25,16.75,215.5,67.25,41.25,13.5,6.5,254.75,255.5,0
08-04-20,96.3125,68.5625,40.5625,10.6875,5.5625,18.4375,219.125,68.5625,40.5625,13.375,6.875,268.4375,269.125,0
09-04-20,97.375,69.875,39.875,10.625,5.875,20.125,222.75,69.875,39.875,13.25,7.25,282.125,282.75,0
10-04-20,98.4375,71.1875,39.1875,10.5625,6.1875,21.8125,226.375,71.1875,39.1875,13.125,7.625,295.8125,296.375,0
11-04-20,99.5,72.5,38.5,10.5,6.5,23.5,230,72.5,38.5,13,8,309.5,310,0
12-04-20,100.5625,73.8125,37.8125,10.4375,6.8125,25.1875,233.625,73.8125,37.8125,12.875,8.375,323.1875,323.625,0
13-04-20,101.625,75.125,37.125,10.375,7.125,26.875,237.25,75.125,37.125,12.75,8.75,336.875,337.25,0
14-04-20,102.6875,76.4375,36.4375,10.3125,7.4375,28.5625,240.875,76.4375,36.4375,12.625,9.125,350.5625,350.875,0
15-04-20,103.75,77.75,35.75,10.25,7.75,30.25,244.5,77.75,35.75,12.5,9.5,364.25,364.5,0
16-04-20,104.8125,79.0625,35.0625,10.1875,8.0625,31.9375,248.125,79.0625,35.0625,12.375,9.875,377.9375,378.125,0
17-04-20,105.875,80.375,34.375,10.125,8.375,33.625,251.75,80.375,34.375,12.25,10.25,391.625,391.75,0.05
18-04-20,106.9375,81.6875,33.6875,10.0625,8.6875,35.3125,255.375,81.6875,33.6875,12.125,10.625,405.3125,405.375,2.06
19-04-20,108,83,33,10,9,37,259,83,33,12,11,419,419,1.36
20-04-20,134,69,35,7,6,18,311,69,35,9,8,306,311,0.07
21-04-20,139,92,53,13,13,8,315,92,53,16,16,175,315,0.01
22-04-20,136,80,44,11,9,12,313,80,44,14,11,228,313,0
23-04-20,129,88,59,10,9,10,307,88,59,12,11,200,307,0.19
24-04-20,123.33333333333333,113.33333333333333,56.333333333333336,8,7.333333333333333,16.333333333333332,295.6666666666667,106.33333333333333,56.333333333333336,9.666666666666666,9,257,328.3333333333333,0.01
25-04-20,117.66666666666667,138.66666666666666,53.666666666666664,6,5.666666666666666,22.666666666666664,284.3333333333333,124.66666666666666,53.666666666666664,7.333333333333333,7,314,349.6666666666667,0.1
26-04-20,112,164,51,4,4,29,273,143,51,5,5,371,371,11.86
27-04-20,85,62,57,4,5,11,183,62,57,5,6,214,214,1.69
28-04-20,88.22222222222223,63.388888888888886,57.388888888888886,4.277777777777778,5.166666666666667,11.777777777777779,190.5,63.388888888888886,57.388888888888886,5.333333333333333,6.222222222222222,221.38888888888889,221.38888888888889,0.42
29-04-20,91.44444444444444,64.77777777777777,57.77777777777778,4.555555555555555,5.333333333333333,12.555555555555555,198,64.77777777777777,57.77777777777778,5.666666666666667,6.444444444444445,228.77777777777777,228.77777777777777,0
30-04-20,94.66666666666667,66.16666666666667,58.166666666666664,4.833333333333333,5.5,13.333333333333334,205.5,66.16666666666667,58.166666666666664,6,6.666666666666667,236.16666666666666,236.16666666666666,0.05
01-05-20,97.88888888888889,67.55555555555556,58.55555555555556,5.111111111111111,5.666666666666667,14.11111111111111,213,67.55555555555556,58.55555555555556,6.333333333333333,6.888888888888889,243.55555555555554,243.55555555555554,0.35
02-05-20,101.11111111111111,68.94444444444444,58.94444444444444,5.388888888888889,5.833333333333333,14.88888888888889,220.5,68.94444444444444,58.94444444444444,6.666666666666666,7.111111111111111,250.94444444444446,250.94444444444446,0
03-05-20,104.33333333333334,70.33333333333333,59.333333333333336,5.666666666666667,6,15.666666666666668,228,70.33333333333333,59.333333333333336,7,7.333333333333333,258.3333333333333,258.3333333333333,8.73
04-05-20,107.55555555555556,71.72222222222223,59.72222222222222,5.944444444444445,6.166666666666666,16.444444444444443,235.5,71.72222222222223,59.72222222222222,7.333333333333333,7.555555555555555,265.72222222222223,265.72222222222223,0.31
05-05-20,110.77777777777777,73.11111111111111,60.111111111111114,6.222222222222222,6.333333333333333,17.22222222222222,243,73.11111111111111,60.111111111111114,7.666666666666666,7.777777777777778,273.1111111111111,273.1111111111111,0.07
06-05-20,114,74.5,60.5,6.5,6.5,18,250.5,74.5,60.5,8,8,280.5,280.5,0.17
07-05-20,117.22222222222223,75.88888888888889,60.888888888888886,6.777777777777778,6.666666666666666,18.77777777777778,258,75.88888888888889,60.888888888888886,8.333333333333332,8.222222222222221,287.8888888888889,287.8888888888889,3.85
08-05-20,120.44444444444444,77.27777777777777,61.27777777777778,7.055555555555555,6.833333333333333,19.555555555555557,265.5,77.27777777777777,61.27777777777778,8.666666666666666,8.444444444444445,295.27777777777777,295.27777777777777,0
09-05-20,123.66666666666667,78.66666666666666,61.666666666666664,7.333333333333334,7,20.333333333333336,273,78.66666666666666,61.666666666666664,9,8.666666666666666,302.6666666666667,302.6666666666667,0
10-05-20,126.88888888888889,80.05555555555556,62.05555555555556,7.611111111111111,7.166666666666666,21.11111111111111,280.5,80.05555555555556,62.05555555555556,9.333333333333332,8.888888889,310.05555555555554,310.05555555555554,7.12
11-05-20,130.11111111111111,81.44444444444444,62.44444444444444,7.888888888888889,7.333333333333333,21.88888888888889,288,81.44444444444444,62.44444444444444,9.666666666666666,9.111111111,317.44444444444446,317.44444444444446,0
12-05-20,133.33333333333334,82.83333333333333,62.833333333333336,8.166666666666668,7.5,22.666666666666664,295.5,82.83333333333333,62.833333333333336,10,9.333333333333332,324.83333333333337,324.83333333333337,0.22
13-05-20,136.55555555555554,84.22222222222223,63.22222222222222,8.444444444444445,7.666666666666666,23.444444444444443,303,84.22222222222223,63.22222222222222,10.333333333333332,9.555555555555555,332.22222222222223,332.22222222222223,0.18
14-05-20,139.77777777777777,85.61111111111111,63.611111111111114,8.722222222222221,7.833333333333333,24.22222222222222,310.5,85.61111111111111,63.611111111111114,10.666666666666666,9.777777777777779,339.6111111111111,339.6111111111111,0.02
15-05-20,143,87,64,9,8,25,318,87,64,11,10,347,347,0.09
16-05-20,150,108,77,12,14,27,323,106,77,15,18,359,359,0
17-05-20,168,92,100,18,7,10,337,92,100,22,9,200,337,0
18-05-20,179,94,113,23,11,12,346,94,119,29,14,228,346,0
19-05-20,183,66,92,15,6,22,349,66,92,19,8,330,349,0
20-05-20,142,66,67,9,7,38,317,66,67,11,9,425,425,0
21-05-20,148.66666666666666,75,67.66666666666667,10.333333333333334,7.333333333333333,29,322,75,67.66666666666667,12.666666666666666,9.333333333333334,354.6666666666667,394,0
22-05-20,155.33333333333334,84,68.33333333333333,11.666666666666666,7.666666666666667,20,327,84,68.33333333333333,14.333333333333334,9.666666666666666,284.33333333333337,363,0
23-05-20,162,93,69,13,8,11,332,93,69,16,10,214,332,0
24-05-20,167,75,78,14,10,9,336,75,78,18,12,187,336,0
25-05-20,146,87,74,19,5,26,320,87,74,24,6,353,353,0
26-05-20,148,73,114,10,6,6,322,73,120,12,8,150,322,0
27-05-20,143,105,60,5,4,12,318,104,60,6,5,228,318,0
28-05-20,143,41,53,7,4,15,318,41,53,9,5,271,318,0.02
29-05-20,108,32,58,6,4,34,259,32,58,8,5,400,400,3.28
30-05-20,90,28,89,7,5,32,200,28,89,9,6,388,388,8.01
31-05-20,82,64,101,9,8,12,173,64,101,11,10,228,228,19.66
01-06-20,132,67,77,9,8,9,309,67,77,11,10,187,309,1.36
02-06-20,140,76,99,12,11,8,316,76,99,15,14,175,316,2.3
03-06-20,161,87,51,21,11,13,332,87,51,26,14,243,332,0.12
04-06-20,173,60,67,11,5,4,341,60,67,14,6,125,341,3.03
05-06-20,146,50,72,8,7,9,320,50,72,10,9,187,320,0.57
06-06-20,118,59,54,9,5,9,293,59,54,11,6,187,293,0.62
07-06-20,132,69,127,15,10,18,309,69,139,19,12,306,309,7.69
08-06-20,152,79,84,22,8,12,325,79,84,28,10,228,325,0.08
09-06-20,165,88,88,20,9,13,335,88,88,25,11,243,335,0.02
10-06-20,170,91,35,16,9,10,339,91,35,20,11,200,339,0.02
11-06-20,169,82,56,23,6,14,338,82,56,29,8,257,338,0.09
12-06-20,167,81,46,25,4,13,336,81,46,31,5,243,336,0
13-06-20,161,91,46,29,7,13,332,91,46,36,9,243,332,0.1
14-06-20,183,72,51,30,5,9,349,72,51,38,6,187,349,0.51
15-06-20,157,65,52,18,5,11,329,65,52,22,6,214,329,0.06
16-06-20,142,62,52,18,5,7,317,62,52,22,6,162,317,0.08
17-06-20,129,59,44,15,5,13,307,59,44,19,6,243,307,0.03
18-06-20,125,96,68,15,5,10,304,96,68,19,6,200,304,0.36
19-06-20,156,80,49,16,6,10,328,80,49,20,8,200,328,0
20-06-20,139,64,49,13,7,10,315,64,49,16,9,200,315,2.87
21-06-20,145,49,55,14,6,14,319,49,55,18,8,257,319,0.05
22-06-20,134.33333333333334,52.666666666666664,54.333333333333336,12.333333333333334,7.333333333333333,17.333333333333332,304.6666666666667,52.666666666666664,54.333333333333336,15.666666666666666,9.333333333333334,285,326.3333333333333,8.06
23-06-20,123.66666666666667,56.333333333333336,53.666666666666664,10.666666666666666,8.666666666666666,20.666666666666668,290.3333333333333,56.333333333333336,53.666666666666664,13.333333333333332,10.666666666666666,313,333.6666666666667,1.16
24-06-20,113,60,53,9,10,24,276,60,53,11,12,341,341,1.86
25-06-20,139,71,28,8,8,36,315,71,28,10,10,413,413,3.93
26-06-20,139,87,18,11,6,31,315,87,18,14,8,382,382,0.22
27-06-20,145,99,61.5,10,8.5,23.5,319.5,97.5,62.5,12.5,11,334,353,0.56
28-06-20,151,111,105,9,11,16,324,108,107,11,14,286,324,0.2
29-06-20,148,67,47,12,6,10,322,67,47,15,8,200,322,0.43
30-06-20,137,68,67,11,5,9,313,68,67,14,6,187,313,2.14
01-07-20,143,77,65,16,5,11,318,77,65,20,6,214,318,0.26
02-07-20,153,81,62,14,5,15,326,81,62,18,6,271,326,3.82
03-07-20,153,57,47,8,5,9,326,57,47,10,6,187,326,3.85
04-07-20,126,41,52,11,8,9,305,41,52,14,10,187,305,2.27
05-07-20,91,57,32,12,7,30,201,57,32,15,9,377,377,21.62
06-07-20,134,30,20,7,4,7,311,30,20,9,5,162,311,0.18
07-07-20,70,37,24,10,4,10,132,37,24,12,5,200,200,10.88
08-07-20,86,53,45,16,6,11,186,53,45,20,8,214,214,3.29
09-07-20,116,49,31,14,4,9,286,49,31,18,5,187,286,1.58
10-07-20,82,30,31,10,3,8,173,30,31,12,4,175,175,1.88
11-07-20,93.33333333333333,49.33333333333333,36.333333333333336,11.333333333333334,3.3333333333333335,9.666666666666666,210.66666666666666,49.33333333333333,36.333333333333336,14,4.333333333333333,197.66666666666666,212,3.9
12-07-20,104.66666666666667,68.66666666666666,41.666666666666664,12.666666666666666,3.6666666666666665,11.333333333333334,248.33333333333331,68.66666666666666,41.666666666666664,16,4.666666666666667,220.33333333333334,249,3.88
13-07-20,116,88,47,14,4,13,286,88,47,18,5,243,286,0
14-07-20,138,59,43,9,5,12,314,59,43,11,6,228,314,0
15-07-20,139,51,31,7,6,9,315,51,31,9,8,187,315,0.12
16-07-20,108,57,29,7,6,19,259,57,29,9,8,312,312,0.75
17-07-20,129,49,29,5,6,6,307,49,29,6,8,150,307,14.68
18-07-20,102,45,26,9,4,18,239,45,26,11,5,306,306,16.49
19-07-20,87,40,32,9,4,21,190,40,32,11,5,324,324,15.68
20-07-20,65,35,27,7,4,17,115,35,27,9,5,300,300,12.68
21-07-20,81,42,20,11,4,9,169,42,20,14,5,187,187,13.9
22-07-20,86,62,39,33,6,13,186,62,39,41,8,243,243,28.18
23-07-20,120,61,42,28,5,21,300,61,42,35,6,324,324,0.34
24-07-20,123,53,33,14,4,6,303,53,33,18,5,150,303,0.86
